note_id,anki_level,deck_name,first_study_date,last_review_date,finnish,translation,fields
1649593536514,Young,Finnish::Suomen Mestari 1,2025-07-02 10:07:29,2025-07-02 10:07:29,millainen,какой,"{""Nominatiivi"": ""millainen"", ""Sound"": ""[sound:fi_sm1_nom_128.mp3]"", ""Back"": ""какой"", ""Hint"": ""m..."", ""example_1_fin"": ""<b><i>Millainen</i></b> ilma t<span style=\""font-family: 'Liberation Sans'\"">ä</span>n<span style=\""font-family: 'Liberation Sans';\"">ä</span>än on?"", ""sound_example_1"": ""[sound:fi_sm1_ex3_128.mp3]"", ""example_1_rus"": ""<b><i>Какая</i></b> сегодня погода?"", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536515,Young,Finnish::Suomen Mestari 1,2025-07-02 10:09:21,2025-07-02 10:09:21,sähköposti,электронная почта,"{""Nominatiivi"": ""sähköposti"", ""Sound"": ""[sound:fi_sm1_nom_129.mp3]"", ""Back"": ""электронная почта"", ""Hint"": ""s..."", ""example_1_fin"": ""Hanna, minä kirjoitan Mikolle <b><i>sähköpostia</i></b> suomeksi."", ""sound_example_1"": ""[sound:fi_sm1_ex3_129.mp3]"", ""example_1_rus"": ""Ханна, я пишу Микко по <b><i>электронной почте</i></b> по-фински."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536516,Young,Finnish::Suomen Mestari 1,2025-07-02 10:09:50,2025-07-02 10:09:50,mies (partneri),муж,"{""Nominatiivi"": ""mies (<i>partneri</i>)"", ""Sound"": ""[sound:fi_sm1_nom_130.mp3]"", ""Back"": ""муж"", ""Hint"": ""m..."", ""example_1_fin"": ""Minulla on hyvä joululahjaidea&nbsp;minun <b><i>miehelle</i></b>."", ""sound_example_1"": ""[sound:fi_sm1_ex3_130.mp3]"", ""example_1_rus"": ""У меня есть хорошая&nbsp;идея&nbsp;рождественского подарка моему <b><i>мужу</i></b>."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536517,Young,Finnish::Suomen Mestari 1,2025-07-02 10:10:10,2025-07-02 10:10:10,hyvä,хороший,"{""Nominatiivi"": ""hyvä"", ""Sound"": ""[sound:fi_sm1_nom_131.mp3]"", ""Back"": ""хороший"", ""Hint"": ""h..."", ""example_1_fin"": ""Mikko on Pedron <b><i>hyvä</i></b> ystävä."", ""sound_example_1"": ""[sound:fi_sm1_ex3_131.mp3]"", ""example_1_rus"": ""Микко - <b><i>хороший</i></b> друг Педро."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536518,Young,Finnish::Suomen Mestari 1,2025-07-02 10:10:28,2025-07-02 10:10:28,ystävä,друг,"{""Nominatiivi"": ""ystävä"", ""Sound"": ""[sound:fi_sm1_nom_132.mp3]"", ""Back"": ""друг"", ""Hint"": ""y..."", ""example_1_fin"": ""Minun <b><i>ystävä</i></b> Niina matkustaa viikonloppuna Oluun."", ""sound_example_1"": ""[sound:fi_sm1_ex3_132.mp3]"", ""example_1_rus"": ""Моя <b><i>подруга</i></b> Ниина на выходных поедет в Оулу."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536519,Young,Finnish::Suomen Mestari 1,2025-07-02 10:10:45,2025-07-02 10:10:45,kirjoittaa,писать (что-л.),"{""Nominatiivi"": ""kirjoittaa"", ""Sound"": ""[sound:fi_sm1_nom_133.mp3]"", ""Back"": ""пис<b><i>а</i></b>ть (<i>что-л.</i>)"", ""Hint"": ""k..."", ""example_1_fin"": ""Me <b><i>kirjoittamme</i></b> sähköpostia."", ""sound_example_1"": ""[sound:fi_sm1_ex3_133.mp3]"", ""example_1_rus"": ""Мы <b><i>пишем</i></b> по электронной почте."", ""example_2_fin"": ""Mirka&nbsp;<b><i>kirjoittaa</i></b>&nbsp;tekstin."", ""sound_example_2"": ""[sound:fi_sm1_ex5_133.mp3]"", ""example_2_rus"": ""Мирка&nbsp;<b><i>пишет</i></b>&nbsp;текст.""}"
1649593536520,Young,Finnish::Suomen Mestari 1,2025-07-02 10:11:04,2025-07-02 10:19:04,lähettäjä,отправитель,"{""Nominatiivi"": ""lähettäjä"", ""Sound"": ""[sound:fi_sm1_nom_134.mp3]"", ""Back"": ""отправитель"", ""Hint"": ""l..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536521,Young,Finnish::Suomen Mestari 1,2025-07-02 10:11:29,2025-07-03 09:17:01,vastaanottaja,получатель,"{""Nominatiivi"": ""vastaanottaja"", ""Sound"": ""[sound:fi_sm1_nom_135.mp3]"", ""Back"": ""получатель"", ""Hint"": ""v..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536522,Young,Finnish::Suomen Mestari 1,2025-07-02 10:12:15,2025-07-02 10:21:32,otsikko,"заглавие,&nbsp;тема (сообщения электронной почты)","{""Nominatiivi"": ""otsikko"", ""Sound"": ""[sound:fi_sm1_nom_136.mp3]"", ""Back"": ""заглавие,&nbsp;тема (<i>сообщения электронной почты</i>)"", ""Hint"": ""o..."", ""example_1_fin"": ""Pedron sähköpostin <b><i>otsikko</i></b> on \""Terveisiä Helsingistä!\"""", ""sound_example_1"": ""[sound:fi_sm1_ex3_136.mp3]"", ""example_1_rus"": ""<b><i>Заглавие</i></b> сообщения электронной почты Педро - \""Привет из Хельсинки!\"""", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536523,Young,Finnish::Suomen Mestari 1,2025-07-02 10:12:29,2025-07-02 10:21:18,terveisiä,привет (кому-л.),"{""Nominatiivi"": ""terveisiä"", ""Sound"": ""[sound:fi_sm1_nom_137.mp3]"", ""Back"": ""привет (<i>кому-л.</i>)"", ""Hint"": ""t..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536524,Young,Finnish::Suomen Mestari 1,2025-07-03 09:09:51,2025-07-03 09:09:51,englanniksi,по-английски,"{""Nominatiivi"": ""englanniksi"", ""Sound"": ""[sound:fi_sm1_nom_138.mp3]"", ""Back"": ""по-английски"", ""Hint"": ""e..."", ""example_1_fin"": ""Tänään minä en kirjoita sinulle <b><i>englanniksi</i></b>&nbsp;vaan&nbsp;suomeksi."", ""sound_example_1"": ""[sound:fi_sm1_ex3_138.mp3]"", ""example_1_rus"": ""Сегодня я пишу тебе не <b><i>по-английски</i></b>,&nbsp;а&nbsp;по-фински."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536525,Young,Finnish::Suomen Mestari 1,2025-07-03 09:10:07,2025-07-03 09:10:07,suomeksi,по-фински,"{""Nominatiivi"": ""suomeksi"", ""Sound"": ""[sound:fi_sm1_nom_139.mp3]"", ""Back"": ""по-фински"", ""Hint"": ""s..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536526,Young,Finnish::Suomen Mestari 1,2025-07-03 09:10:22,2025-07-03 09:18:20,toivottavasti,"надеюсь, что...","{""Nominatiivi"": ""toivottavasti"", ""Sound"": ""[sound:fi_sm1_nom_140.mp3]"", ""Back"": ""надеюсь, что..."", ""Hint"": ""t..."", ""example_1_fin"": ""<b><i>Toivottavasti</i></b> sinä ymmärrät, mitä minä kirjoitan."", ""sound_example_1"": ""[sound:fi_sm1_ex3_140.mp3]"", ""example_1_rus"": ""<b><i>Надеюсь, что</i></b>&nbsp;ты&nbsp;понимаешь, что я пишу."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536527,Young,Finnish::Suomen Mestari 1,2025-07-03 09:10:56,2025-07-03 09:10:56,ymmärtää (+ partitiivi),понимать,"{""Nominatiivi"": ""ymmärtää (+ <i>partitiivi</i>)"", ""Sound"": ""[sound:fi_sm1_nom_141.mp3]"", ""Back"": ""понимать"", ""Hint"": ""y..."", ""example_1_fin"": ""Toivottavasti sin<span style=\""font-family: 'Liberation Sans'\"">ä <b><i>ymm</i></b></span><span style=\""font-family: 'Liberation Sans';\""><b><i>ärr</i></b></span><span style=\""font-family: 'Liberation Sans';\""><b><i>ä</i></b>t, mit</span><span style=\""font-family: 'Liberation Sans';\"">ä min</span><span style=\""font-family: 'Liberation Sans';\"">ä kirjoitan!</span>"", ""sound_example_1"": ""[sound:fi_sm1_ex3_141.mp3]"", ""example_1_rus"": ""Надеюсь, ты <b><i>понимаешь</i></b>, что я пишу."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536528,Young,Finnish::Suomen Mestari 1,2025-07-03 09:11:39,2025-07-03 09:17:20,hassu,забавно,"{""Nominatiivi"": ""hassu"", ""Sound"": ""[sound:fi_sm1_nom_142.mp3]"", ""Back"": ""забавно"", ""Hint"": ""h..."", ""example_1_fin"": ""On <b><i>hassua</i></b>,&nbsp;etta&nbsp;minä asun nyt Suomessa ja sinä asut Brasiliassa."", ""sound_example_1"": ""[sound:fi_sm1_ex3_142.mp3]"", ""example_1_rus"": ""<b><i>Забавно</i></b>,&nbsp;что&nbsp;я живу сейчас в Финляндии и ты живешь в Бразилии."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536529,Young,Finnish::Suomen Mestari 1,2025-07-03 09:11:47,2025-07-03 09:11:47,maanantaisin,по понедельникам,"{""Nominatiivi"": ""maanantaisin"", ""Sound"": ""[sound:fi_sm1_nom_143.mp3]"", ""Back"": ""по понедельникам"", ""Hint"": ""m..."", ""example_1_fin"": ""Minä käyn uimahallissa vain <b><i>maanantaisin</i></b> ja torstaisin."", ""sound_example_1"": ""[sound:fi_sm1_ex3_143.mp3]"", ""example_1_rus"": ""Я хожу в бассейн только <b><i>по понедельникам</i></b> и четвергам."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536530,Young,Finnish::Suomen Mestari 1,2025-07-03 09:12:00,2025-07-03 09:12:00,keskiviikkoisin,по средам,"{""Nominatiivi"": ""keskiviikkoisin"", ""Sound"": ""[sound:fi_sm1_nom_144.mp3]"", ""Back"": ""по средам"", ""Hint"": ""k..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536531,Young,Finnish::Suomen Mestari 1,2025-07-03 09:12:15,2025-07-03 09:12:15,torstaisin,по четвергам,"{""Nominatiivi"": ""torstaisin"", ""Sound"": ""[sound:fi_sm1_nom_145.mp3]"", ""Back"": ""по четвергам"", ""Hint"": ""t..."", ""example_1_fin"": """", ""sound_example_1"": """", ""example_1_rus"": """", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536532,Young,Finnish::Suomen Mestari 1,2025-07-03 09:12:38,2025-07-03 09:12:38,meidän,наш,"{""Nominatiivi"": ""meidän"", ""Sound"": ""[sound:fi_sm1_nom_146.mp3]"", ""Back"": ""наш"", ""Hint"": ""m..."", ""example_1_fin"": ""Sinä olet <b><i>meidän</i></b> uusi&nbsp;naapuri."", ""sound_example_1"": ""[sound:fi_sm1_ex3_146.mp3]"", ""example_1_rus"": ""Ты <b><i>наш</i></b> новый&nbsp;сосед."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1649593536533,Young,Finnish::Suomen Mestari 1,2025-07-03 09:12:53,2025-07-03 09:12:53,lukea,читать,"{""Nominatiivi"": ""lukea"", ""Sound"": ""[sound:fi_sm1_nom_147.mp3]"", ""Back"": ""читать"", ""Hint"": ""l..."", ""example_1_fin"": ""He eivät <b><i>lukee</i></b> paljon."", ""sound_example_1"": ""[sound:fi_sm1_ex3_147.mp3]"", ""example_1_rus"": ""Они не <b><i>читают</i></b> много."", ""example_2_fin"": """", ""sound_example_2"": """", ""example_2_rus"": """"}"
1689079590695,Learning,Finnish::Phrases,2025-06-17 17:16:48,2025-06-29 09:48:14,toisinaan,время от времени,"{""Suomi"": ""toisinaan"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""время от времени"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1694437996578,Young,Finnish::Phrases,2025-06-16 17:50:21,2025-06-17 17:33:37,vakuuttaa,"убеждать, убедить","{""Suomi"": ""vakuuttaa"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""убеждать, убедить"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1694438825983,Learning,Finnish::Phrases,2025-06-17 17:30:54,2025-06-17 17:34:49,Varoitan sinua polttaamasta liikaa.,Предупреждаю тебя не курить слишком много.,"{""Suomi"": ""Varoitan sinua polttaamasta liikaa."", ""Sound"": """", ""Explanation"": """", ""Russian"": ""Предупреждаю тебя не курить слишком много."", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110604568,Relearning,Finnish::Words,2025-06-17 09:02:29,2025-07-03 09:31:18,hyttysenpisto,укус комара,"{""Suomi"": ""hyttysenpisto"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""укус комара"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110704812,Young,Finnish::Words,2025-06-17 12:12:49,2025-06-18 16:46:34,omakotitaloalue,район частных домов,"{""Suomi"": ""omakotitaloalue"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""район частных домов"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110722770,Relearning,Finnish::Words,2025-06-17 12:39:11,2025-07-03 09:38:55,koulutehtävä,школьное задание,"{""Suomi"": ""koulutehtävä"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""школьное задание"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110740405,Young,Finnish::Words,2025-06-18 12:09:21,2025-06-22 21:26:12,valtio-oppi,политология,"{""Suomi"": ""valtio-oppi"", ""Sound"": """", ""Explanation"": ""valtio (nation or state) + oppi (science)"", ""Russian"": ""политология"", ""Additional"": """", ""Image"": """", ""Example"": ""Opiskelen valtio-oppia yliopistossa""}"
1697110758356,Young,Finnish::Words,2025-06-18 15:39:57,2025-06-18 17:34:14,itsestäänselvyys,само собой разумеющееся,"{""Suomi"": ""itsestäänselvyys"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""само собой разумеющееся"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110768224,Young,Finnish::Words,2025-06-18 16:44:56,2025-07-03 09:26:14,irtisanoutua,увольняться,"{""Suomi"": ""irtisanoutua"", ""Sound"": """", ""Explanation"": ""irtisanoa (to dismiss/terminate) + -utua (ending for self)"", ""Russian"": ""увольняться"", ""Additional"": """", ""Image"": """", ""Example"": ""Irtisanouduin, koska sain uuden työpaikan""}"
1697110779016,Relearning,Finnish::Words,2025-06-18 16:48:25,2025-07-03 09:29:51,vapaaehtoistyö,волонтёрство,"{""Suomi"": ""vapaaehtoistyö"", ""Sound"": """", ""Explanation"": ""vapaaehtoinen (voluntary) + työ (work)"", ""Russian"": ""волонтёрство"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110790528,Relearning,Finnish::Words,2025-06-18 16:58:53,2025-07-03 09:26:57,ullakkokomero,чердак,"{""Suomi"": ""ullakkokomero"", ""Sound"": """", ""Explanation"": ""ullakko (attic) + komero (closet)"", ""Russian"": ""чердак"", ""Additional"": """", ""Image"": """", ""Example"": ""Muista lokita ullakkokomero lähtiessäsi""}"
1697110828982,Young,Finnish::Words,2025-06-18 17:37:33,2025-06-19 18:50:54,työpaikkailmoitus,объявление о вакансии,"{""Suomi"": ""työpaikkailmoitus"", ""Sound"": """", ""Explanation"": ""työ (job) + paikka (place) + ilmoitus (notice)"", ""Russian"": ""объявление о вакансии"", ""Additional"": """", ""Image"": """", ""Example"": ""Luin mielenkiintoisen työpaikkailmoituksen netissä""}"
1697110871845,Young,Finnish::Words,2025-06-18 17:38:05,2025-06-19 18:46:01,valittu,"избранный, выбранный","{""Suomi"": ""valittu"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""избранный, выбранный"", ""Additional"": """", ""Image"": """", ""Example"": ""Hän on valittu tehtävään""}"
1697110927847,Learning,Finnish::Words,2025-06-19 20:43:14,2025-07-03 09:40:09,suhtautuminen,отношение,"{""Suomi"": ""suhtautuminen"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""отношение"", ""Additional"": """", ""Image"": """", ""Example"": ""Tarvitsemme avoimemman suhtautumisen uusin ideoihin""}"
1697110945560,Young,Finnish::Words,2025-06-19 20:43:56,2025-06-22 21:02:05,sissi,партизан,"{""Suomi"": ""sissi"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""партизан"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110957346,Young,Finnish::Words,2025-06-19 20:45:49,2025-06-23 09:53:16,sademetsä,тропический лес,"{""Suomi"": ""sademetsä"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""тропический лес"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110971761,Young,Finnish::Words,2025-06-19 20:46:18,2025-06-22 21:01:10,kolmekymppinen,тридцатилетний,"{""Suomi"": ""kolmekymppinen"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""тридцатилетний"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697110991497,Young,Finnish::Words,2025-06-19 20:46:47,2025-06-22 21:01:36,lehmänlanta,коровий навоз,"{""Suomi"": ""lehmänlanta"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""коровий навоз"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111002928,Young,Finnish::Words,2025-06-19 20:48:30,2025-06-22 21:24:00,peltikatto,железная крыша,"{""Suomi"": ""peltikatto"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""железная крыша"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111027569,Learning,Finnish::Words,2025-06-22 21:07:31,2025-07-03 09:39:14,liitutaulu,доска для мела,"{""Suomi"": ""liitutaulu"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""доска для мела"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111055019,Learning,Finnish::Words,2025-06-22 21:08:29,2025-07-03 09:29:11,vesijohto,водопровод,"{""Suomi"": ""vesijohto"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""водопровод"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111066972,Young,Finnish::Words,2025-06-22 21:10:35,2025-06-28 10:31:18,tärkeys,важность,"{""Suomi"": ""tärkeys"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""важность"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111076849,Learning,Finnish::Words,2025-06-22 21:11:44,2025-07-03 09:39:39,haittavaikutus,побочный эффект,"{""Suomi"": ""haittavaikutus"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""побочный эффект"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111089597,Young,Finnish::Words,2025-06-22 21:22:34,2025-07-03 09:27:57,statussymboli,статусный символ,"{""Suomi"": ""statussymboli"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""статусный символ"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111100301,Learning,Finnish::Words,2025-06-22 21:25:33,2025-07-03 09:33:49,koulunkäyntiaste,уровень образования,"{""Suomi"": ""koulunkäyntiaste"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""уровень образования"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111114539,Learning,Finnish::Words,2025-06-22 21:26:53,2025-07-03 09:35:21,epätasa-arvo,неравенство,"{""Suomi"": ""epätasa-arvo"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""неравенство"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1697111412423,Learning,Finnish::Words,2025-07-03 09:30:40,2025-07-03 09:37:52,palkitseva,вознаграждающий,"{""Suomi"": ""palkitseva"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""вознаграждающий"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1698325401995,Learning,Finnish::Words,2025-07-03 09:38:26,2025-07-03 09:38:26,saituri,"скряга, скупец","{""Suomi"": ""saituri"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""скряга, скупец"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1699280351919,Young,Finnish::Phrases,2025-06-16 17:50:43,2025-06-17 17:15:20,Minun onnistui saada hyvä työpaikka,Мне удалось найти хорошую работу.,"{""Suomi"": ""Minun onnistui saada hyvä työpaikka"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""Мне удалось найти хорошую работу."", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1699280382464,Learning,Finnish::Phrases,2025-06-17 17:22:20,2025-06-29 09:47:47,Minä onnistuin saamaan hyvän työpaikan.,1,"{""Suomi"": ""Minä onnistuin saamaan hyvän työpaikan."", ""Sound"": """", ""Explanation"": """", ""Russian"": ""1"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1699280961385,Learning,Finnish::Words,2025-07-03 09:34:14,2025-07-03 09:38:09,tarrautua,to grip tightly/ to cling,"{""Suomi"": ""tarrautua"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""to grip tightly/ to cling"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1700489927257,Learning,Finnish::Phrases,2025-06-17 17:16:40,2025-06-17 17:32:15,yöllinen,ночной,"{""Suomi"": ""yöllinen"", ""Sound"": """", ""Explanation"": """", ""Russian"": ""ночной"", ""Additional"": """", ""Image"": """", ""Example"": """"}"
1750771729233,Young,Finnish::Suomen Mestari 1,2025-06-26 09:36:49,2025-06-30 08:27:25,t-paita,t-paita,"{""Front"": ""<img src=\""Pasted image 20250624105246.png\"">"", ""Back"": ""t-paita"", ""Sound"": ""[sound:t-paita.mp3]""}"
1750771755559,Young,Finnish::Suomen Mestari 1,2025-06-26 09:37:23,2025-07-01 09:25:11,paita,paita,"{""Front"": ""<img src=\""Pasted image 20250624105715.png\"">"", ""Back"": ""paita"", ""Sound"": ""[sound:paita-2d4437d1e7b3ab4b55b9faa747ed025c38bbd146.mp3]""}"
1750771779041,Young,Finnish::Suomen Mestari 1,2025-06-26 09:38:06,2025-06-30 08:31:36,villapusero,villapusero,"{""Front"": ""<img src=\""Pasted image 20250624105733.png\"">"", ""Back"": ""villapusero"", ""Sound"": ""[sound:villapusero-a85bb95575101fa5fbcbdde7e736fca93492380c.mp3]""}"
1750771788311,Young,Finnish::Suomen Mestari 1,2025-06-26 09:38:42,2025-07-01 09:26:03,takki,takki,"{""Front"": ""<img src=\""Pasted image 20250624105755.png\"">"", ""Back"": ""takki"", ""Sound"": ""[sound:takki-882312da92c9536687cb328369513fc579d025ba.mp3]""}"
1750771802713,Young,Finnish::Suomen Mestari 1,2025-06-26 09:39:33,2025-06-30 08:27:18,housut,housut,"{""Front"": ""<img src=\""Pasted image 20250624105809.png\"">"", ""Back"": ""housut"", ""Sound"": ""[sound:housut-af5c6c4e02bac50eb0068085ddd5b1f324f9472d.mp3]""}"
1750771818571,Young,Finnish::Vaatteet,2025-06-26 10:16:27,2025-06-30 08:36:20,farkut,farkut,"{""Front"": ""<img src=\""Pasted image 20250624105822.png\"">"", ""Back"": ""farkut"", ""Sound"": ""[sound:farkut-77c85c7df52c3298e322ff00c55dc6052cf6274b.mp3]""}"
1750771830752,Young,Finnish::Vaatteet,2025-06-26 10:16:30,2025-06-29 09:45:52,hame,hame,"{""Front"": ""<img src=\""Pasted image 20250624105838.png\"">"", ""Back"": ""hame"", ""Sound"": ""[sound:hame-54c410e336d5b69221cd575ef4b62c044e73e0e5.mp3]""}"
1750771840984,Young,Finnish::Vaatteet,2025-06-26 10:16:34,2025-06-30 08:35:16,mekko,mekko,"{""Front"": ""<img src=\""Pasted image 20250624105852.png\"">"", ""Back"": ""mekko"", ""Sound"": ""[sound:mekko-85827c8fdb6b25c7434c0bfe819df1b96463341a.mp3]""}"
1750771852762,Young,Finnish::Vaatteet,2025-06-26 10:16:36,2025-06-29 09:46:45,puku,puku,"{""Front"": ""<img src=\""Pasted image 20250624105913.png\"">"", ""Back"": ""puku"", ""Sound"": ""[sound:puku-5480b8a103b60171956ff115753dbb11823ccceb.mp3]""}"
1750771871973,Young,Finnish::Vaatteet,2025-06-26 10:16:38,2025-06-29 09:45:48,uimapuku,uimapuku,"{""Front"": ""<img src=\""Pasted image 20250624105926.png\"">"", ""Back"": ""uimapuku"", ""Sound"": ""[sound:uimapuku-27b6a78ff28700648ba8598a00ff43e515b4ace5.mp3]""}"
1750771885443,Young,Finnish::Vaatteet,2025-06-26 10:16:43,2025-07-01 09:32:12,uimahousut,uimahousut,"{""Front"": ""<img src=\""Pasted image 20250624105938.png\"">"", ""Back"": ""uimahousut"", ""Sound"": ""[sound:uimahousut-658aebd4bccd5db1d6ecebcef9f454718bc8ce27.mp3]""}"
1750771896583,Young,Finnish::Vaatteet,2025-06-26 10:16:47,2025-07-02 10:24:23,sukat,sukat,"{""Front"": ""<img src=\""Pasted image 20250624105952.png\"">"", ""Back"": ""sukat"", ""Sound"": ""[sound:sukat.mp3]""}"
1750771907664,Young,Finnish::Vaatteet,2025-06-26 10:16:49,2025-06-30 08:36:31,shorsit,shorsit,"{""Front"": ""<img src=\""Pasted image 20250624110006.png\"">"", ""Back"": ""shorsit"", ""Sound"": ""[sound:shorsit.mp3]""}"
1750772153107,Young,Finnish::Vaatteet,2025-06-24 16:39:28,2025-06-28 10:24:50,kengät,kengät,"{""Front"": ""<img src=\""Pasted image 20250624110021.png\"">"", ""Back"": ""kengät"", ""Sound"": ""[sound:kengät-c5d20605b742b451c0272ad35d0f4b6013b0caff.mp3]""}"
1750772163608,Young,Finnish::Vaatteet,2025-06-24 16:39:41,2025-06-29 09:45:34,saappaat,saappaat,"{""Front"": ""<img src=\""Pasted image 20250624110044.png\"">"", ""Back"": ""saappaat"", ""Sound"": ""[sound:saappaat-c058374eb3c399c6e86662f6b66e580d41cf4426.mp3]""}"
1750772178486,Young,Finnish::Vaatteet,2025-06-24 16:39:50,2025-06-28 10:24:39,lenkkarit,lenkkarit,"{""Front"": ""<img src=\""Pasted image 20250624110057.png\"">"", ""Back"": ""lenkkarit"", ""Sound"": ""[sound:lenkkarit.mp3]""}"
1750772236003,Young,Finnish::Vaatteet,2025-06-24 16:39:55,2025-06-30 08:35:56,alusvaatteet,alusvaatteet,"{""Front"": ""<img src=\""Pasted image 20250624110114.png\"">"", ""Back"": ""alusvaatteet"", ""Sound"": ""[sound:alusvaatteet.mp3]""}"
1750772259724,Young,Finnish::Vaatteet,2025-06-24 16:40:07,2025-07-01 09:33:15,alupaita ja alushousut,alupaita ja alushousut,"{""Front"": ""<img src=\""Pasted image 20250624110149.png\"">"", ""Back"": ""alupaita ja alushousut"", ""Sound"": ""[sound:alupaita ja alushousut.mp3]""}"
1750772269143,Young,Finnish::Vaatteet,2025-06-24 16:40:16,2025-06-30 08:35:45,huivi,huivi,"{""Front"": ""<img src=\""Pasted image 20250624110204.png\"">"", ""Back"": ""huivi"", ""Sound"": ""[sound:huivi-fe7dbc3babd35b62170f77e41a952ede8750652a.mp3]""}"
1750772281249,Young,Finnish::Vaatteet,2025-06-24 16:40:19,2025-06-28 10:25:42,pipo,pipo,"{""Front"": ""<img src=\""Pasted image 20250624110217.png\"">"", ""Back"": ""pipo"", ""Sound"": ""[sound:pipo-13999451d6d2ddf98cbe6498a5e925fa8d92b01d.mp3]""}"
